ip,port,is_new,packet_cnt,total_bytes,syn_cnt,fin_cnt,rst_cnt,start_time,duration
154.64.245.126,29226,yes,1,0,1,0,0,2024-06-22 17:45:29.805293,0:00:00
154.64.245.126,5551,yes,1,0,1,0,0,2024-06-22 17:45:29.806774,0:00:00
154.64.245.126,61228,yes,1,0,1,0,0,2024-06-22 17:45:29.808611,0:00:00
154.64.245.126,10937,yes,1,0,1,0,0,2024-06-22 17:45:29.810123,0:00:00
154.64.245.126,55491,yes,1,0,1,0,0,2024-06-22 17:45:29.812560,0:00:00
154.64.245.126,13983,yes,1,0,1,0,0,2024-06-22 17:45:29.814341,0:00:00
154.64.245.126,36940,yes,1,0,1,0,0,2024-06-22 17:45:29.815926,0:00:00
154.64.245.126,41677,yes,1,0,1,0,0,2024-06-22 17:45:29.817512,0:00:00
154.64.245.126,50316,yes,1,0,1,0,0,2024-06-22 17:45:29.819071,0:00:00
154.64.245.126,32299,yes,1,0,1,0,0,2024-06-22 17:45:29.821116,0:00:00
154.64.245.126,55250,yes,1,0,1,0,0,2024-06-22 17:45:29.822762,0:00:00
154.64.245.126,39741,yes,1,0,1,0,0,2024-06-22 17:45:29.824394,0:00:00
154.64.245.126,32488,yes,1,0,1,0,0,2024-06-22 17:45:29.825883,0:00:00
154.64.245.126,61142,yes,1,0,1,0,0,2024-06-22 17:45:29.827944,0:00:00
154.64.245.126,38486,yes,1,0,1,0,0,2024-06-22 17:45:29.829533,0:00:00
154.64.245.126,15568,yes,1,0,1,0,0,2024-06-22 17:45:29.830943,0:00:00
154.64.245.126,11119,yes,1,0,1,0,0,2024-06-22 17:45:29.832823,0:00:00
154.64.245.126,19261,yes,1,0,1,0,0,2024-06-22 17:45:29.834359,0:00:00
154.64.245.126,40024,yes,1,0,1,0,0,2024-06-22 17:45:29.835867,0:00:00
154.64.245.126,18011,yes,1,0,1,0,0,2024-06-22 17:45:29.838345,0:00:00
154.64.245.126,23839,yes,1,0,1,0,0,2024-06-22 17:45:29.840104,0:00:00
154.64.245.126,49989,yes,1,0,1,0,0,2024-06-22 17:45:29.841921,0:00:00
154.64.245.126,7868,yes,1,0,1,0,0,2024-06-22 17:45:29.844090,0:00:00
154.64.245.126,22434,yes,1,0,1,0,0,2024-06-22 17:45:29.845932,0:00:00
154.64.245.126,44679,yes,1,0,1,0,0,2024-06-22 17:45:29.848148,0:00:00
154.64.245.126,15752,yes,1,0,1,0,0,2024-06-22 17:45:29.849764,0:00:00
154.64.245.126,24941,yes,1,0,1,0,0,2024-06-22 17:45:29.851422,0:00:00
154.64.245.126,11848,yes,1,0,1,0,0,2024-06-22 17:45:29.853377,0:00:00
154.64.245.126,23396,yes,1,0,1,0,0,2024-06-22 17:45:29.855280,0:00:00
154.64.245.126,33912,yes,1,0,1,0,0,2024-06-22 17:45:29.856900,0:00:00
154.64.245.126,3257,yes,1,0,1,0,0,2024-06-22 17:45:29.858881,0:00:00
154.64.245.126,42278,yes,2,0,2,0,0,2024-06-22 17:45:29.860904,0:00:01.853515
154.64.245.126,8242,yes,1,0,1,0,0,2024-06-22 17:45:30.667881,0:00:00
154.64.245.126,47894,yes,2,0,2,0,0,2024-06-22 17:45:30.671406,0:00:20.990046
154.64.245.126,5682,yes,1,0,1,0,0,2024-06-22 17:45:30.674866,0:00:00
154.64.245.126,6362,yes,1,0,1,0,0,2024-06-22 17:45:30.678548,0:00:00
154.64.245.126,12511,yes,1,0,1,0,0,2024-06-22 17:45:30.682064,0:00:00
154.64.245.126,53971,yes,1,0,1,0,0,2024-06-22 17:45:30.685395,0:00:00
154.64.245.126,15948,yes,1,0,1,0,0,2024-06-22 17:45:30.689388,0:00:00
154.64.245.126,35196,yes,1,0,1,0,0,2024-06-22 17:45:30.692504,0:00:00
154.64.245.126,63897,yes,1,0,1,0,0,2024-06-22 17:45:30.696078,0:00:00
154.64.245.126,2273,yes,1,0,1,0,0,2024-06-22 17:45:30.700268,0:00:00
154.64.245.126,3819,yes,1,0,1,0,0,2024-06-22 17:45:30.703572,0:00:00
154.64.245.126,30587,yes,1,0,1,0,0,2024-06-22 17:45:30.706845,0:00:00
154.64.245.126,21860,yes,1,0,1,0,0,2024-06-22 17:45:30.710108,0:00:00
154.64.245.126,2341,yes,1,0,1,0,0,2024-06-22 17:45:30.713218,0:00:00
154.64.245.126,9763,yes,1,0,1,0,0,2024-06-22 17:45:30.716497,0:00:00
154.64.245.126,6302,yes,1,0,1,0,0,2024-06-22 17:45:30.719836,0:00:00
154.64.245.126,20080,yes,1,0,1,0,0,2024-06-22 17:45:30.723750,0:00:00
154.64.245.126,1122,yes,1,0,1,0,0,2024-06-22 17:45:30.727880,0:00:00
154.64.245.126,65332,yes,1,0,1,0,0,2024-06-22 17:45:30.731446,0:00:00
154.64.245.126,40268,yes,1,0,1,0,0,2024-06-22 17:45:30.734748,0:00:00
154.64.245.126,36020,yes,1,0,1,0,0,2024-06-22 17:45:30.738495,0:00:00
154.64.245.126,13963,yes,1,0,1,0,0,2024-06-22 17:45:30.742567,0:00:00
154.64.245.126,10882,yes,1,0,1,0,0,2024-06-22 17:45:30.745794,0:00:00
154.64.245.126,58521,yes,1,0,1,0,0,2024-06-22 17:45:30.749155,0:00:00
154.64.245.126,40927,yes,1,0,1,0,0,2024-06-22 17:45:30.752145,0:00:00
154.64.245.126,18806,yes,1,0,1,0,0,2024-06-22 17:45:30.755871,0:00:00
154.64.245.126,25314,yes,1,0,1,0,0,2024-06-22 17:45:30.759949,0:00:00
154.64.245.126,17598,yes,1,0,1,0,0,2024-06-22 17:45:30.763861,0:00:00
154.64.245.126,17867,yes,1,0,1,0,0,2024-06-22 17:45:30.767908,0:00:00
154.64.245.126,58773,yes,1,0,1,0,0,2024-06-22 17:45:30.772128,0:00:00
154.64.245.126,24715,yes,1,0,1,0,0,2024-06-22 17:45:30.775508,0:00:00
154.64.245.126,30439,yes,1,0,1,0,0,2024-06-22 17:45:30.778874,0:00:00
154.64.245.126,32536,yes,1,0,1,0,0,2024-06-22 17:45:30.783166,0:00:00
154.64.245.126,8321,yes,1,0,1,0,0,2024-06-22 17:45:30.787160,0:00:00
154.64.245.126,31349,yes,1,0,1,0,0,2024-06-22 17:45:30.791028,0:00:00
154.64.245.126,25818,yes,1,0,1,0,0,2024-06-22 17:45:30.795256,0:00:00
154.64.245.126,12046,yes,1,0,1,0,0,2024-06-22 17:45:30.799041,0:00:00
154.64.245.126,55834,yes,1,0,1,0,0,2024-06-22 17:45:30.802208,0:00:00
154.64.245.126,1763,yes,1,0,1,0,0,2024-06-22 17:45:30.805536,0:00:00
154.64.245.126,42370,yes,1,0,1,0,0,2024-06-22 17:45:30.809776,0:00:00
154.64.245.126,62532,yes,1,0,1,0,0,2024-06-22 17:45:30.813789,0:00:00
154.64.245.126,44891,yes,1,0,1,0,0,2024-06-22 17:45:30.817912,0:00:00
154.64.245.126,41654,yes,1,0,1,0,0,2024-06-22 17:45:30.821562,0:00:00
154.64.245.126,63366,yes,1,0,1,0,0,2024-06-22 17:45:30.825216,0:00:00
154.64.245.126,33252,yes,1,0,1,0,0,2024-06-22 17:45:30.829160,0:00:00
154.64.245.126,15762,yes,1,0,1,0,0,2024-06-22 17:45:30.832374,0:00:00
154.64.245.126,25650,yes,1,0,1,0,0,2024-06-22 17:45:30.836216,0:00:00
154.64.245.126,62756,yes,1,0,1,0,0,2024-06-22 17:45:30.840488,0:00:00
154.64.245.126,30234,yes,1,0,1,0,0,2024-06-22 17:45:30.844694,0:00:00
154.64.245.126,43338,yes,1,0,1,0,0,2024-06-22 17:45:30.848380,0:00:00
154.64.245.126,1480,yes,1,0,1,0,0,2024-06-22 17:45:30.852513,0:00:00
154.64.245.126,23436,yes,1,0,1,0,0,2024-06-22 17:45:30.856740,0:00:00
154.64.245.126,40814,yes,1,0,1,0,0,2024-06-22 17:45:30.861616,0:00:00
154.64.245.126,56100,yes,1,0,1,0,0,2024-06-22 17:45:31.665597,0:00:00
154.64.245.126,59065,yes,1,0,1,0,0,2024-06-22 17:45:31.669851,0:00:00
154.64.245.126,37454,yes,1,0,1,0,0,2024-06-22 17:45:31.672618,0:00:00
154.64.245.126,34094,yes,1,0,1,0,0,2024-06-22 17:45:31.674951,0:00:00
154.64.245.126,48210,yes,1,0,1,0,0,2024-06-22 17:45:31.677470,0:00:00
154.64.245.126,38724,yes,2,0,2,0,0,2024-06-22 17:45:31.679663,0:00:00.047482
154.64.245.126,62932,yes,1,0,1,0,0,2024-06-22 17:45:31.682248,0:00:00
154.64.245.126,17514,yes,1,0,1,0,0,2024-06-22 17:45:31.684600,0:00:00
154.64.245.126,13871,yes,1,0,1,0,0,2024-06-22 17:45:31.687203,0:00:00
154.64.245.126,51246,yes,1,0,1,0,0,2024-06-22 17:45:31.689585,0:00:00
154.64.245.126,24493,yes,1,0,1,0,0,2024-06-22 17:45:31.691895,0:00:00
154.64.245.126,46932,yes,1,0,1,0,0,2024-06-22 17:45:31.694375,0:00:00
154.64.245.126,23796,yes,1,0,1,0,0,2024-06-22 17:45:31.696431,0:00:00
154.64.245.126,1107,yes,1,0,1,0,0,2024-06-22 17:45:31.699226,0:00:00
154.64.245.126,37296,yes,1,0,1,0,0,2024-06-22 17:45:31.701525,0:00:00
154.64.245.126,56456,yes,1,0,1,0,0,2024-06-22 17:45:31.704188,0:00:00
154.64.245.126,3730,yes,1,0,1,0,0,2024-06-22 17:45:31.707724,0:00:00
154.64.245.126,34249,yes,1,0,1,0,0,2024-06-22 17:45:31.710367,0:00:00
154.64.245.126,8147,yes,1,0,1,0,0,2024-06-22 17:45:31.712793,0:00:00
154.64.245.126,14915,yes,1,0,1,0,0,2024-06-22 17:45:31.716209,0:00:00
154.64.245.126,263,yes,1,0,1,0,0,2024-06-22 17:45:31.718134,0:00:00
154.64.245.126,63166,yes,1,0,1,0,0,2024-06-22 17:45:31.720544,0:00:00
154.64.245.126,20962,yes,1,0,1,0,0,2024-06-22 17:45:31.722728,0:00:00
154.64.245.126,10835,yes,1,0,1,0,0,2024-06-22 17:45:31.724800,0:00:00
154.64.245.126,22534,yes,1,0,1,0,0,2024-06-22 17:45:31.730169,0:00:00
154.64.245.126,55596,yes,1,0,1,0,0,2024-06-22 17:45:31.732851,0:00:00
154.64.245.126,45969,yes,1,0,1,0,0,2024-06-22 17:45:31.735558,0:00:00
154.64.245.126,9049,yes,1,0,1,0,0,2024-06-22 17:45:31.738539,0:00:00
154.64.245.126,2107,yes,1,0,1,0,0,2024-06-22 17:45:31.741468,0:00:00
154.64.245.126,60628,yes,1,0,1,0,0,2024-06-22 17:45:31.744158,0:00:00
154.64.245.126,38247,yes,1,0,1,0,0,2024-06-22 17:45:31.749731,0:00:00
154.64.245.126,61075,yes,1,0,1,0,0,2024-06-22 17:45:31.751777,0:00:00
154.64.245.126,3582,yes,1,0,1,0,0,2024-06-22 17:45:31.753900,0:00:00
154.64.245.126,25357,yes,1,0,1,0,0,2024-06-22 17:45:31.756410,0:00:00
154.64.245.126,36088,yes,1,0,1,0,0,2024-06-22 17:45:31.758933,0:00:00
154.64.245.126,11930,yes,1,0,1,0,0,2024-06-22 17:45:31.761091,0:00:00
154.64.245.126,36967,yes,1,0,1,0,0,2024-06-22 17:45:31.765146,0:00:00
154.64.245.126,45145,yes,1,0,1,0,0,2024-06-22 17:45:31.766936,0:00:00
154.64.245.126,53601,yes,1,0,1,0,0,2024-06-22 17:45:31.769023,0:00:00
154.64.245.126,18068,yes,1,0,1,0,0,2024-06-22 17:45:31.771058,0:00:00
154.64.245.126,7819,yes,1,0,1,0,0,2024-06-22 17:45:31.772811,0:00:00
154.64.245.126,48910,yes,1,0,1,0,0,2024-06-22 17:45:31.774375,0:00:00
154.64.245.126,46217,yes,1,0,1,0,0,2024-06-22 17:45:31.775918,0:00:00
154.64.245.126,57546,yes,1,0,1,0,0,2024-06-22 17:45:31.778022,0:00:00
154.64.245.126,23117,yes,1,0,1,0,0,2024-06-22 17:45:31.779672,0:00:00
154.64.245.126,62665,yes,1,0,1,0,0,2024-06-22 17:45:31.781507,0:00:00
154.64.245.126,64722,yes,1,0,1,0,0,2024-06-22 17:45:31.783334,0:00:00
154.64.245.126,6284,yes,1,0,1,0,0,2024-06-22 17:45:31.784893,0:00:00
154.64.245.126,48720,yes,1,0,1,0,0,2024-06-22 17:45:31.786462,0:00:00
154.64.245.126,48935,yes,1,0,1,0,0,2024-06-22 17:45:31.788972,0:00:00
154.64.245.126,33742,yes,1,0,1,0,0,2024-06-22 17:45:31.791403,0:00:00
154.64.245.126,14589,yes,1,0,1,0,0,2024-06-22 17:45:31.793871,0:00:00
154.64.245.126,47285,yes,2,0,2,0,0,2024-06-22 17:45:31.798378,0:00:18.995702
154.64.245.126,57058,yes,1,0,1,0,0,2024-06-22 17:45:31.800564,0:00:00
154.64.245.126,54097,yes,1,0,1,0,0,2024-06-22 17:45:31.803046,0:00:00
154.64.245.126,64795,yes,1,0,1,0,0,2024-06-22 17:45:31.805212,0:00:00
154.64.245.126,25679,yes,2,0,2,0,0,2024-06-22 17:45:31.808018,0:00:23.013192
154.64.245.126,56955,yes,1,0,1,0,0,2024-06-22 17:45:31.810521,0:00:00
154.64.245.126,38209,yes,1,0,1,0,0,2024-06-22 17:45:31.812833,0:00:00
154.64.245.126,60183,yes,1,0,1,0,0,2024-06-22 17:45:31.814922,0:00:00
154.64.245.126,34098,yes,1,0,1,0,0,2024-06-22 17:45:31.816887,0:00:00
154.64.245.126,63764,yes,1,0,1,0,0,2024-06-22 17:45:31.819795,0:00:00
154.64.245.126,34205,yes,1,0,1,0,0,2024-06-22 17:45:31.822118,0:00:00
154.64.245.126,25405,yes,1,0,1,0,0,2024-06-22 17:45:31.824404,0:00:00
154.64.245.126,36702,yes,1,0,1,0,0,2024-06-22 17:45:31.827147,0:00:00
154.64.245.126,21445,yes,1,0,1,0,0,2024-06-22 17:45:31.829751,0:00:00
154.64.245.126,60466,yes,1,0,1,0,0,2024-06-22 17:45:31.832263,0:00:00
154.64.245.126,12057,yes,1,0,1,0,0,2024-06-22 17:45:31.834405,0:00:00
154.64.245.126,5829,yes,1,0,1,0,0,2024-06-22 17:45:31.836446,0:00:00
154.64.245.126,37591,yes,1,0,1,0,0,2024-06-22 17:45:31.838668,0:00:00
154.64.245.126,58226,yes,1,0,1,0,0,2024-06-22 17:45:31.840652,0:00:00
154.64.245.126,30530,yes,1,0,1,0,0,2024-06-22 17:45:31.842661,0:00:00
154.64.245.126,30354,yes,1,0,1,0,0,2024-06-22 17:45:31.845417,0:00:00
154.64.245.126,60294,yes,1,0,1,0,0,2024-06-22 17:45:31.847780,0:00:00
154.64.245.126,24162,yes,1,0,1,0,0,2024-06-22 17:45:31.849899,0:00:00
154.64.245.126,9163,yes,1,0,1,0,0,2024-06-22 17:45:31.852552,0:00:00
154.64.245.126,60899,yes,1,0,1,0,0,2024-06-22 17:45:31.854804,0:00:00
154.64.245.126,55726,yes,1,0,1,0,0,2024-06-22 17:45:31.856824,0:00:00
154.64.245.126,18408,yes,1,0,1,0,0,2024-06-22 17:45:31.860197,0:00:00
154.64.245.126,36707,yes,1,0,1,0,0,2024-06-22 17:45:32.665064,0:00:00
154.64.245.126,13169,yes,1,0,1,0,0,2024-06-22 17:45:32.668585,0:00:00
154.64.245.126,50793,yes,1,0,1,0,0,2024-06-22 17:45:32.672374,0:00:00
154.64.245.126,6008,yes,1,0,1,0,0,2024-06-22 17:45:32.675436,0:00:00
154.64.245.126,51575,yes,1,0,1,0,0,2024-06-22 17:45:32.679776,0:00:00
154.64.245.126,29906,yes,1,0,1,0,0,2024-06-22 17:45:32.683478,0:00:00
154.64.245.126,24420,yes,1,0,1,0,0,2024-06-22 17:45:32.687007,0:00:00
154.64.245.126,51141,yes,1,0,1,0,0,2024-06-22 17:45:32.690611,0:00:00
154.64.245.126,15092,yes,1,0,1,0,0,2024-06-22 17:45:32.694364,0:00:00
154.64.245.126,15846,yes,1,0,1,0,0,2024-06-22 17:45:32.698490,0:00:00
154.64.245.126,14054,yes,1,0,1,0,0,2024-06-22 17:45:32.702060,0:00:00
154.64.245.126,42382,yes,1,0,1,0,0,2024-06-22 17:45:32.705429,0:00:00
154.64.245.126,54682,yes,1,0,1,0,0,2024-06-22 17:45:32.709953,0:00:00
154.64.245.126,38019,yes,1,0,1,0,0,2024-06-22 17:45:32.713713,0:00:00
154.64.245.126,8331,yes,1,0,1,0,0,2024-06-22 17:45:32.717685,0:00:00
154.64.245.126,34236,yes,1,0,1,0,0,2024-06-22 17:45:32.721452,0:00:00
154.64.245.126,58581,yes,1,0,1,0,0,2024-06-22 17:45:32.724534,0:00:00
154.64.245.126,47748,yes,1,0,1,0,0,2024-06-22 17:45:32.729137,0:00:00
154.64.245.126,35379,yes,1,0,1,0,0,2024-06-22 17:45:32.732774,0:00:00
154.64.245.126,63049,yes,1,0,1,0,0,2024-06-22 17:45:32.736747,0:00:00
154.64.245.126,2584,yes,1,0,1,0,0,2024-06-22 17:45:32.740905,0:00:00
154.64.245.126,21225,yes,1,0,1,0,0,2024-06-22 17:45:32.744308,0:00:00
154.64.245.126,8323,yes,1,0,1,0,0,2024-06-22 17:45:32.748341,0:00:00
154.64.245.126,4480,yes,1,0,1,0,0,2024-06-22 17:45:32.751358,0:00:00
154.64.245.126,14634,yes,1,0,1,0,0,2024-06-22 17:45:32.754296,0:00:00
154.64.245.126,1809,yes,1,0,1,0,0,2024-06-22 17:45:32.758820,0:00:00
154.64.245.126,956,yes,1,0,1,0,0,2024-06-22 17:45:32.762124,0:00:00
154.64.245.126,36555,yes,1,0,1,0,0,2024-06-22 17:45:32.765216,0:00:00
154.64.245.126,38639,yes,1,0,1,0,0,2024-06-22 17:45:32.769448,0:00:00
154.64.245.126,37673,yes,1,0,1,0,0,2024-06-22 17:45:32.772869,0:00:00
154.64.245.126,45318,yes,1,0,1,0,0,2024-06-22 17:45:32.776877,0:00:00
154.64.245.126,13745,yes,1,0,1,0,0,2024-06-22 17:45:32.780520,0:00:00
154.64.245.126,42717,yes,1,0,1,0,0,2024-06-22 17:45:32.784548,0:00:00
154.64.245.126,38887,yes,2,0,2,0,0,2024-06-22 17:45:32.788358,0:00:14.067713
154.64.245.126,60654,yes,1,0,1,0,0,2024-06-22 17:45:32.791571,0:00:00
154.64.245.126,51250,yes,1,0,1,0,0,2024-06-22 17:45:32.795698,0:00:00
154.64.245.126,58247,yes,1,0,1,0,0,2024-06-22 17:45:32.799882,0:00:00
154.64.245.126,12201,yes,1,0,1,0,0,2024-06-22 17:45:32.803415,0:00:00
154.64.245.126,2360,yes,1,0,1,0,0,2024-06-22 17:45:32.807222,0:00:00
154.64.245.126,59087,yes,1,0,1,0,0,2024-06-22 17:45:32.810781,0:00:00
154.64.245.126,43742,yes,1,0,1,0,0,2024-06-22 17:45:32.814295,0:00:00
154.64.245.126,44550,yes,1,0,1,0,0,2024-06-22 17:45:32.818542,0:00:00
154.64.245.126,24040,yes,1,0,1,0,0,2024-06-22 17:45:32.822164,0:00:00
154.64.245.126,48348,yes,1,0,1,0,0,2024-06-22 17:45:32.825723,0:00:00
154.64.245.126,28065,yes,1,0,1,0,0,2024-06-22 17:45:32.829555,0:00:00
154.64.245.126,6869,yes,1,0,1,0,0,2024-06-22 17:45:32.833548,0:00:00
154.64.245.126,35115,yes,1,0,1,0,0,2024-06-22 17:45:32.837115,0:00:00
154.64.245.126,27199,yes,1,0,1,0,0,2024-06-22 17:45:32.844219,0:00:00
154.64.245.126,39420,yes,1,0,1,0,0,2024-06-22 17:45:32.847703,0:00:00
154.64.245.126,34100,yes,1,0,1,0,0,2024-06-22 17:45:32.851595,0:00:00
154.64.245.126,40161,yes,1,0,1,0,0,2024-06-22 17:45:32.854725,0:00:00
154.64.245.126,29338,yes,1,0,1,0,0,2024-06-22 17:45:32.858346,0:00:00
154.64.245.126,33017,yes,1,0,1,0,0,2024-06-22 17:45:32.861814,0:00:00
154.64.245.126,26741,yes,1,0,1,0,0,2024-06-22 17:45:33.665904,0:00:00
154.64.245.126,35760,yes,1,0,1,0,0,2024-06-22 17:45:33.671383,0:00:00
154.64.245.126,63900,yes,1,0,1,0,0,2024-06-22 17:45:33.675836,0:00:00
154.64.245.126,21205,yes,1,0,1,0,0,2024-06-22 17:45:33.680127,0:00:00
154.64.245.126,50360,yes,1,0,1,0,0,2024-06-22 17:45:33.683408,0:00:00
154.64.245.126,14287,yes,1,0,1,0,0,2024-06-22 17:45:33.686606,0:00:00
154.64.245.126,40473,yes,1,0,1,0,0,2024-06-22 17:45:33.690300,0:00:00
154.64.245.126,46758,yes,1,0,1,0,0,2024-06-22 17:45:33.692744,0:00:00
154.64.245.126,8306,yes,1,0,1,0,0,2024-06-22 17:45:33.695231,0:00:00
154.64.245.126,39223,yes,1,0,1,0,0,2024-06-22 17:45:33.699084,0:00:00
154.64.245.126,56972,yes,1,0,1,0,0,2024-06-22 17:45:33.702362,0:00:00
154.64.245.126,23858,yes,1,0,1,0,0,2024-06-22 17:45:33.705956,0:00:00
154.64.245.126,47662,yes,1,0,1,0,0,2024-06-22 17:45:33.709365,0:00:00
154.64.245.126,3252,yes,1,0,1,0,0,2024-06-22 17:45:33.712404,0:00:00
154.64.245.126,62974,yes,1,0,1,0,0,2024-06-22 17:45:33.715203,0:00:00
154.64.245.126,35279,yes,1,0,1,0,0,2024-06-22 17:45:33.718852,0:00:00
154.64.245.126,23256,yes,1,0,1,0,0,2024-06-22 17:45:33.721595,0:00:00
154.64.245.126,18917,yes,1,0,1,0,0,2024-06-22 17:45:33.724776,0:00:00
154.64.245.126,53362,yes,1,0,1,0,0,2024-06-22 17:45:33.728007,0:00:00
154.64.245.126,21806,yes,1,0,1,0,0,2024-06-22 17:45:33.730441,0:00:00
154.64.245.126,4858,yes,1,0,1,0,0,2024-06-22 17:45:33.733221,0:00:00
154.64.245.126,14495,yes,1,0,1,0,0,2024-06-22 17:45:33.736484,0:00:00
154.64.245.126,62843,yes,1,0,1,0,0,2024-06-22 17:45:33.740269,0:00:00
154.64.245.126,11344,yes,1,0,1,0,0,2024-06-22 17:45:33.743836,0:00:00
154.64.245.126,32508,yes,1,0,1,0,0,2024-06-22 17:45:33.748209,0:00:00
154.64.245.126,17462,yes,1,0,1,0,0,2024-06-22 17:45:33.751384,0:00:00
154.64.245.126,11859,yes,1,0,1,0,0,2024-06-22 17:45:33.755378,0:00:00
154.64.245.126,22904,yes,1,0,1,0,0,2024-06-22 17:45:33.759658,0:00:00
154.64.245.126,4929,yes,1,0,1,0,0,2024-06-22 17:45:33.763631,0:00:00
154.64.245.126,6882,yes,1,0,1,0,0,2024-06-22 17:45:33.767665,0:00:00
154.64.245.126,20791,yes,1,0,1,0,0,2024-06-22 17:45:33.771112,0:00:00
154.64.245.126,48561,yes,1,0,1,0,0,2024-06-22 17:45:33.778422,0:00:00
154.64.245.126,13622,yes,1,0,1,0,0,2024-06-22 17:45:33.781607,0:00:00
154.64.245.126,11646,yes,1,0,1,0,0,2024-06-22 17:45:33.784607,0:00:00
154.64.245.126,4784,yes,1,0,1,0,0,2024-06-22 17:45:33.788872,0:00:00
154.64.245.126,16112,yes,1,0,1,0,0,2024-06-22 17:45:33.792085,0:00:00
154.64.245.126,27173,yes,1,0,1,0,0,2024-06-22 17:45:33.795140,0:00:00
154.64.245.126,23700,yes,1,0,1,0,0,2024-06-22 17:45:33.798319,0:00:00
154.64.245.126,54162,yes,1,0,1,0,0,2024-06-22 17:45:33.802386,0:00:00
154.64.245.126,22150,yes,1,0,1,0,0,2024-06-22 17:45:33.806327,0:00:00
154.64.245.126,40877,yes,1,0,1,0,0,2024-06-22 17:45:33.810483,0:00:00
154.64.245.126,13951,yes,1,0,1,0,0,2024-06-22 17:45:33.814432,0:00:00
154.64.245.126,56314,yes,1,0,1,0,0,2024-06-22 17:45:33.818226,0:00:00
154.64.245.126,19970,yes,1,0,1,0,0,2024-06-22 17:45:33.821549,0:00:00
154.64.245.126,40337,yes,1,0,1,0,0,2024-06-22 17:45:33.826107,0:00:00
154.64.245.126,58880,yes,1,0,1,0,0,2024-06-22 17:45:33.830869,0:00:00
154.64.245.126,30103,yes,1,0,1,0,0,2024-06-22 17:45:33.834794,0:00:00
154.64.245.126,45756,yes,1,0,1,0,0,2024-06-22 17:45:33.839251,0:00:00
154.64.245.126,14788,yes,1,0,1,0,0,2024-06-22 17:45:33.842782,0:00:00
154.64.245.126,6108,yes,1,0,1,0,0,2024-06-22 17:45:33.847141,0:00:00
154.64.245.126,35307,yes,1,0,1,0,0,2024-06-22 17:45:33.850849,0:00:00
154.64.245.126,11458,yes,1,0,1,0,0,2024-06-22 17:45:33.854827,0:00:00
154.64.245.126,20117,yes,1,0,1,0,0,2024-06-22 17:45:33.859199,0:00:00
154.64.245.126,20865,yes,1,0,1,0,0,2024-06-22 17:45:33.863284,0:00:00
154.64.245.126,23150,yes,1,0,1,0,0,2024-06-22 17:45:34.665843,0:00:00
154.64.245.126,62632,yes,1,0,1,0,0,2024-06-22 17:45:34.669833,0:00:00
154.64.245.126,46309,yes,1,0,1,0,0,2024-06-22 17:45:34.672251,0:00:00
154.64.245.126,28549,yes,1,0,1,0,0,2024-06-22 17:45:34.674765,0:00:00
154.64.245.126,23994,yes,1,0,1,0,0,2024-06-22 17:45:34.677032,0:00:00
154.64.245.126,20185,yes,1,0,1,0,0,2024-06-22 17:45:34.679928,0:00:00
154.64.245.126,39630,yes,1,0,1,0,0,2024-06-22 17:45:34.682224,0:00:00
154.64.245.126,55003,yes,1,0,1,0,0,2024-06-22 17:45:34.687057,0:00:00
154.64.245.126,45023,yes,1,0,1,0,0,2024-06-22 17:45:34.689816,0:00:00
154.64.245.126,27638,yes,1,0,1,0,0,2024-06-22 17:45:34.692369,0:00:00
154.64.245.126,48511,yes,1,0,1,0,0,2024-06-22 17:45:34.694807,0:00:00
154.64.245.126,10057,yes,1,0,1,0,0,2024-06-22 17:45:34.697289,0:00:00
154.64.245.126,11891,yes,1,0,1,0,0,2024-06-22 17:45:34.700011,0:00:00
154.64.245.126,36263,yes,1,0,1,0,0,2024-06-22 17:45:34.702016,0:00:00
154.64.245.126,33548,yes,1,0,1,0,0,2024-06-22 17:45:34.704465,0:00:00
154.64.245.126,22900,yes,1,0,1,0,0,2024-06-22 17:45:34.706567,0:00:00
154.64.245.126,53976,yes,1,0,1,0,0,2024-06-22 17:45:34.708938,0:00:00
154.64.245.126,54911,yes,1,0,1,0,0,2024-06-22 17:45:34.712117,0:00:00
154.64.245.126,28994,yes,1,0,1,0,0,2024-06-22 17:45:34.714782,0:00:00
154.64.245.126,38705,yes,1,0,1,0,0,2024-06-22 17:45:34.717592,0:00:00
154.64.245.126,22096,yes,1,0,1,0,0,2024-06-22 17:45:34.720101,0:00:00
154.64.245.126,40222,yes,1,0,1,0,0,2024-06-22 17:45:34.722793,0:00:00
154.64.245.126,24967,yes,1,0,1,0,0,2024-06-22 17:45:34.725073,0:00:00
154.64.245.126,37947,yes,1,0,1,0,0,2024-06-22 17:45:34.728413,0:00:00
154.64.245.126,10182,yes,1,0,1,0,0,2024-06-22 17:45:34.733262,0:00:00
154.64.245.126,8642,yes,1,0,1,0,0,2024-06-22 17:45:34.735871,0:00:00
154.64.245.126,53619,yes,1,0,1,0,0,2024-06-22 17:45:34.738777,0:00:00
154.64.245.126,56406,yes,1,0,1,0,0,2024-06-22 17:45:34.741035,0:00:00
154.64.245.126,62028,yes,1,0,1,0,0,2024-06-22 17:45:34.743606,0:00:00
154.64.245.126,3776,yes,1,0,1,0,0,2024-06-22 17:45:34.746604,0:00:00
154.64.245.126,12661,yes,1,0,1,0,0,2024-06-22 17:45:34.749219,0:00:00
